601 , 80
602 , 111
603 , 198
604 , 326
605 , 200
606 , 338
607 , 421
608 , 114
609 , 142
610 , 310
611 , 106
612 , 160
613 , 224
614 , 295
615 , 165
616 , 190
617 , 130
618 , 147
619 , 146
620 , 181
621 , 151
622 , 160
623 , 156
624 , 117
625 , 161
626 , 194
627 , 97
628 , 142
629 , 196
630 , 105
631 , 112
632 , 136
633 , 213
634 , 273
635 , 193
636 , 125
637 , 158
638 , 194
639 , 232
640 , 475
641 , 328
642 , 288
643 , 371
644 , 360
645 , 104
646 , 101
647 , 401
648 , 166
649 , 350
650 , 633
651 , 498
652 , 412
653 , 204
654 , 324
655 , 404
656 , 301
657 , 347
658 , 165
659 , 258
660 , 375
661 , 524
662 , 333
663 , 414
664 , 270
665 , 216
666 , 189
667 , 258
668 , 272
669 , 306
670 , 400
671 , 424
672 , 387
673 , 254
674 , 362
675 , 402
676 , 348
677 , 309
678 , 379
679 , 341
680 , 345
681 , 425
682 , 310
683 , 413
684 , 351
685 , 433
686 , 252
687 , 356
688 , 428
689 , 510
690 , 262
691 , 293
692 , 227
693 , 266
694 , 324
695 , 349
696 , 430
697 , 418
698 , 320
699 , 355
700 , 430
701 , 292
702 , 390
703 , 281
704 , 360
705 , 320
706 , 367
707 , 382
708 , 441
709 , 315
710 , 390
711 , 306
712 , 402
713 , 281
714 , 291
715 , 339
716 , 350
717 , 373
718 , 284
719 , 341
720 , 374
721 , 235
722 , 305
723 , 346
724 , 272
725 , 326
726 , 359
727 , 348
728 , 357
729 , 430
730 , 400
731 , 363
732 , 361
733 , 312
734 , 274
735 , 306
736 , 267
737 , 268
738 , 320
739 , 301
740 , 244
741 , 293
742 , 316
743 , 322
744 , 320
745 , 372
746 , 334
747 , 274
748 , 313
749 , 313
750 , 309
751 , 282
752 , 311
753 , 323
754 , 346
755 , 389
756 , 310
757 , 341
758 , 382
759 , 309
760 , 390
761 , 372
762 , 428
763 , 346
764 , 396
765 , 465
766 , 556
767 , 427
768 , 311
769 , 190
770 , 241
771 , 284
772 , 306
773 , 325
774 , 342
775 , 333
776 , 343
777 , 387
778 , 342
779 , 410
780 , 339
781 , 464
782 , 433
783 , 588
784 , 375
785 , 427
786 , 378
787 , 340
788 , 422
789 , 293
790 , 312
791 , 294
792 , 336
793 , 366
794 , 364
795 , 408
796 , 304
797 , 387
798 , 382
799 , 251
800 , 293
801 , 306
802 , 386
803 , 466
804 , 513
805 , 566
806 , 492
807 , 394
808 , 469
809 , 493
810 , 333
811 , 520
812 , 366
813 , 377
814 , 446
815 , 449
816 , 333
817 , 99
818 , 124
819 , 160
820 , 385
821 , 319
822 , 356
823 , 396
824 , 464
825 , 580
826 , 380
827 , 400
828 , 327
829 , 250
830 , 359
831 , 610
832 , 730
833 , 592
834 , 564
835 , 374
836 , 274
837 , 358
838 , 374
839 , 132
840 , 170
841 , 211
842 , 318
843 , 672
844 , 490
845 , 466
846 , 323
847 , 179
848 , 329
849 , 299
850 , 303
851 , 393
852 , 476
853 , 535
854 , 418
855 , 399
856 , 298
857 , 364
858 , 337
859 , 335
860 , 412
861 , 423
862 , 330
863 , 392
864 , 472
865 , 524
866 , 503
867 , 503
868 , 629
869 , 405
870 , 470
871 , 467
872 , 586
873 , 523
874 , 447
875 , 471
876 , 530
877 , 598
878 , 460
879 , 497
880 , 596
881 , 462
882 , 506
883 , 536
884 , 555
885 , 475
886 , 498
887 , 590
888 , 498
889 , 535
890 , 567
891 , 511
892 , 534
893 , 523
894 , 444
895 , 355
896 , 366
897 , 381
898 , 399
899 , 375
900 , 428
901 , 472
902 , 386
903 , 408
904 , 445
905 , 354
906 , 471
907 , 533
908 , 362
909 , 429
910 , 414
911 , 303
912 , 397
913 , 424
914 , 328
915 , 379
916 , 454
917 , 332
918 , 398
919 , 426
920 , 318
921 , 371
922 , 413
923 , 446
924 , 439
925 , 476
926 , 423
927 , 505
928 , 449
929 , 459
930 , 507
931 , 356
932 , 381
933 , 468
934 , 299
935 , 318
936 , 408
937 , 509
938 , 219
939 , 402
940 , 556
941 , 352
942 , 400
943 , 411
944 , 353
945 , 421
946 , 490
947 , 269
948 , 344
949 , 446
950 , 320
951 , 431
952 , 553
953 , 637
954 , 310
955 , 457
956 , 372
957 , 377
958 , 232
959 , 313
960 , 415
961 , 602
962 , 389
963 , 351
964 , 465
965 , 413
966 , 424
967 , 413
968 , 421
969 , 390
970 , 381
971 , 516
972 , 385
973 , 449
974 , 614
975 , 334
976 , 407
977 , 469
978 , 320
979 , 392
980 , 446
981 , 348
982 , 411
983 , 469
984 , 539
985 , 540
986 , 521
987 , 483
988 , 559
989 , 568
990 , 614
991 , 456
992 , 530
993 , 415
994 , 493
995 , 572
996 , 523
997 , 547
998 , 461
999 , 471
1000 , 486
1001 , 416
1002 , 487
1003 , 406
1004 , 450
1005 , 522
1006 , 549
1007 , 617
1008 , 386
1009 , 477
1010 , 548
1011 , 466
1012 , 501
1013 , 595
1014 , 474
1015 , 551
1016 , 664
1017 , 635
1018 , 726
1019 , 462
1020 , 580
1021 , 693
1022 , 453
1023 , 510
1024 , 606
1025 , 590
1026 , 582
1027 , 570
1028 , 576
1029 , 634
1030 , 557
1031 , 549
1032 , 486
1033 , 424
1034 , 444
1035 , 536
1036 , 632
1037 , 260
1038 , 443
1039 , 495
1040 , 630
1041 , 464
1042 , 448
1043 , 436
1044 , 452
1045 , 488
1046 , 349
1047 , 426
1048 , 460
1049 , 499
1050 , 354
1051 , 434
1052 , 470
1053 , 354
1054 , 379
1055 , 467
1056 , 483
1057 , 437
1058 , 552
1059 , 319
1060 , 418
1061 , 545
1062 , 309
1063 , 355
1064 , 431
1065 , 362
1066 , 380
1067 , 431
1068 , 388
1069 , 489
1070 , 546
1071 , 612
1072 , 436
1073 , 412
1074 , 538
1075 , 519
1076 , 533
1077 , 532
1078 , 448
1079 , 411
1080 , 554
1081 , 638
1082 , 389
1083 , 381
1084 , 488
1085 , 631
1086 , 645
1087 , 478
1088 , 402
1089 , 406
1090 , 447
1091 , 410
1092 , 497
1093 , 538
1094 , 364
1095 , 415
1096 , 497
1097 , 547
1098 , 522
1099 , 491
1100 , 430
1101 , 529
1102 , 529
1103 , 632
1104 , 447
1105 , 437
1106 , 506
1107 , 600
1108 , 674
1109 , 671
1110 , 654
1111 , 596
1112 , 566
1113 , 536
1114 , 569
1115 , 615
1116 , 533
1117 , 622
1118 , 782
1119 , 550
1120 , 556
1121 , 417
1122 , 567
1123 , 610
1124 , 536
1125 , 615
1126 , 360
1127 , 419
1128 , 482
1129 , 343
1130 , 459
1131 , 591
1132 , 461
1133 , 522
1134 , 682
1135 , 549
1136 , 593
1137 , 392
1138 , 440
1139 , 464
1140 , 472
1141 , 544
1142 , 543
1143 , 594
1144 , 491
1145 , 334
1146 , 397
1147 , 380
1148 , 350
1149 , 450
1150 , 503
1151 , 450
1152 , 543
1153 , 396
1154 , 499
1155 , 503
1156 , 520
1157 , 425
1158 , 398
1159 , 461
1160 , 564
1161 , 589
1162 , 444
1163 , 469
1164 , 502
1165 , 555
1166 , 365
1167 , 503
1168 , 643
1169 , 472
1170 , 562
1171 , 531
1172 , 436
1173 , 465
1174 , 562
1175 , 441
1176 , 564
1177 , 637
1178 , 519
1179 , 467
1180 , 565
1181 , 608
1182 , 601
1183 , 574
1184 , 477
1185 , 456
1186 , 414
1187 , 492
1188 , 502
1189 , 652
1190 , 389
1191 , 312
1192 , 344
1193 , 402
1194 , 462
1195 , 555
1196 , 407
1197 , 560
1198 , 679
1199 , 414
1200 , 466
1201 , 606
1202 , 415
1203 , 491
1204 , 510
1205 , 517
1206 , 678
1207 , 478
1208 , 448
1209 , 454
1210 , 598
1211 , 308
1212 , 398
1213 , 520
1214 , 421
1215 , 147
1216 , 435
1217 , 140
1218 , 114
1219 , 331
1220 , 392
1221 , 467
1222 , 531
1223 , 543
1224 , 648
1225 , 379
1226 , 565
1227 , 632
1228 , 375
1229 , 481
1230 , 363
1231 , 389
1232 , 551
1233 , 502
1234 , 548
1235 , 640
1236 , 554
1237 , 463
1238 , 494
1239 , 456
1240 , 521
1241 , 519
1242 , 468
1243 , 556
1244 , 473
1245 , 593
1246 , 659
1247 , 511
1248 , 512
1249 , 556
1250 , 442
1251 , 458
1252 , 596
1253 , 638
1254 , 574
1255 , 586
1256 , 618
1257 , 614
1258 , 445
1259 , 471
1260 , 427
1261 , 439
1262 , 496
1263 , 565
1264 , 476
1265 , 618
1266 , 336
1267 , 460
1268 , 275
1269 , 413
1270 , 518
1271 , 391
1272 , 410
1273 , 366
1274 , 412
1275 , 489
1276 , 517
1277 , 441
1278 , 416
1279 , 499
1280 , 536
1281 , 594
1282 , 693
1283 , 492
1284 , 519
1285 , 478
1286 , 577
1287 , 520
1288 , 383
1289 , 443
1290 , 470
1291 , 443
1292 , 524
1293 , 571
1294 , 446
1295 , 531
1296 , 590
1297 , 584
1298 , 547
1299 , 633
1300 , 534
1301 , 609
1302 , 426
1303 , 451
1304 , 436
1305 , 358
1306 , 367
1307 , 456
1308 , 428
1309 , 534
1310 , 570
1311 , 599
1312 , 295
1313 , 327
1314 , 382
1315 , 448
1316 , 591
1317 , 395
1318 , 254
1319 , 303
1320 , 358
1321 , 407
1322 , 448
1323 , 444
1324 , 544
1325 , 387
1326 , 439
1327 , 473
1328 , 526
1329 , 528
1330 , 636
1331 , 619
1332 , 620
1333 , 619
1334 , 417
1335 , 491
1336 , 600
1337 , 460
1338 , 489
1339 , 555
1340 , 427
1341 , 519
1342 , 610
1343 , 663
1344 , 464
1345 , 521
1346 , 527
1347 , 365
1348 , 458
1349 , 523
1350 , 530
1351 , 618
1352 , 582
1353 , 575
1354 , 408
1355 , 488
1356 , 641
1357 , 518
1358 , 561
1359 , 597
1360 , 535
1361 , 555
1362 , 553
1363 , 522
1364 , 580
1365 , 346
1366 , 463
1367 , 566
1368 , 576
1369 , 613
1370 , 530
1371 , 518
1372 , 552
1373 , 604
1374 , 523
1375 , 566
1376 , 448
1377 , 521
1378 , 625
1379 , 393
1380 , 474
1381 , 565
1382 , 370
1383 , 429
1384 , 590
1385 , 434
1386 , 333
1387 , 496
1388 , 550
1389 , 371
1390 , 331
1391 , 375
1392 , 468
1393 , 508
1394 , 505
1395 , 432
1396 , 506
1397 , 496
1398 , 529
1399 , 603
1400 , 298
1401 , 352
1402 , 415
1403 , 455
1404 , 477
1405 , 492
1406 , 542
1407 , 495
1408 , 593
1409 , 464
1410 , 473
1411 , 425
1412 , 414
1413 , 560
1414 , 504
1415 , 299
1416 , 361
1417 , 433
1418 , 506
1419 , 596
1420 , 524
1421 , 685
1422 , 494
1423 , 563
1424 , 172
1425 , 451
1426 , 534
1427 , 348
1428 , 497
1429 , 670
1430 , 550
1431 , 622
1432 , 500
1433 , 495
1434 , 580
1435 , 457
1436 , 566
1437 , 457
1438 , 500
1439 , 674
1440 , 242
1441 , 379
1442 , 437
1443 , 590
1444 , 417
1445 , 540
1446 , 659
1447 , 831
1448 , 408
1449 , 448
1450 , 567
1451 , 637
1452 , 333
1453 , 420
1454 , 421
1455 , 417
1456 , 286
1457 , 389
1458 , 448
1459 , 512
1460 , 367
1461 , 349
1462 , 414
1463 , 573
1464 , 719
1465 , 409
1466 , 596
1467 , 668
1468 , 461
1469 , 380
1470 , 457
1471 , 578
1472 , 389
1473 , 445
1474 , 458
1475 , 216
1476 , 339
1477 , 331
1478 , 460
1479 , 267
1480 , 381
1481 , 490
1482 , 505
1483 , 444
1484 , 501
1485 , 459
1486 , 542
1487 , 381
1488 , 341
1489 , 393
1490 , 432
1491 , 434
1492 , 546
1493 , 358
1494 , 354
1495 , 394
1496 , 423
1497 , 538
1498 , 684
1499 , 384
1500 , 434
1501 , 462
1502 , 621
1503 , 724
1504 , 649
1505 , 551
1506 , 448
1507 , 435
1508 , 352
1509 , 389
1510 , 442
1511 , 535
1512 , 435
1513 , 526
1514 , 679
1515 , 717
1516 , 537
1517 , 517
1518 , 558
1519 , 627
1520 , 720
1521 , 763
1522 , 633
1523 , 603
1524 , 584
1525 , 607
1526 , 516
1527 , 554
1528 , 565
1529 , 641
1530 , 670
1531 , 492
1532 , 572
1533 , 701
1534 , 635
1535 , 696
1536 , 500
1537 , 611
1538 , 692
1539 , 369
1540 , 494
1541 , 547
1542 , 623
1543 , 636
1544 , 672
1545 , 145
1546 , 486
1547 , 589
1548 , 639
1549 , 648
1550 , 715
1551 , 540
1552 , 571
1553 , 485
1554 , 612
1555 , 615
1556 , 398
1557 , 480
1558 , 520
1559 , 514
1560 , 500
1561 , 485
1562 , 382
1563 , 491
1564 , 572
1565 , 427
1566 , 498
1567 , 468
1568 , 502
1569 , 524
1570 , 387
1571 , 465
1572 , 444
1573 , 537
1574 , 506
1575 , 582
1576 , 593
1577 , 616
1578 , 520
1579 , 404
1580 , 523
1581 , 486
1582 , 582
1583 , 686
1584 , 539
1585 , 617
1586 , 791
1587 , 778
1588 , 648
1589 , 700
1590 , 619
1591 , 627
1592 , 624
1593 , 692
1594 , 569
1595 , 678
1596 , 691
1597 , 457
1598 , 477
1599 , 529
1600 , 580
1601 , 663
1602 , 775
1603 , 498
1604 , 398
1605 , 519
1606 , 669
1607 , 419
1608 , 650
1609 , 569
1610 , 537
1611 , 492
1612 , 456
1613 , 379
1614 , 481
1615 , 559
1616 , 534
1617 , 538
1618 , 485
1619 , 513
1620 , 366
1621 , 399
1622 , 464
1623 , 598
1624 , 520
1625 , 421
1626 , 511
1627 , 470
1628 , 394
1629 , 436
1630 , 461
1631 , 469
1632 , 489
1633 , 512
1634 , 588
1635 , 553
1636 , 602
1637 , 718
1638 , 772
1639 , 760
1640 , 790
1641 , 561
1642 , 626
1643 , 556
1644 , 599
1645 , 792
1646 , 614
1647 , 539
1648 , 585
1649 , 683
1650 , 684
1651 , 731
1652 , 733
1653 , 546
1654 , 489
1655 , 581
1656 , 680
1657 , 548
1658 , 592
1659 , 587
1660 , 505
1661 , 611
1662 , 528
1663 , 423
1664 , 530
1665 , 607
1666 , 777
1667 , 541
1668 , 602
1669 , 563
1670 , 523
1671 , 634
1672 , 670
1673 , 477
1674 , 542
1675 , 440
1676 , 492
1677 , 640
1678 , 600
1679 , 481
1680 , 536
1681 , 402
1682 , 417
1683 , 463
1684 , 523
1685 , 495
1686 , 579
1687 , 400
1688 , 430
1689 , 510
1690 , 508
1691 , 676
1692 , 764
1693 , 418
1694 , 521
1695 , 433
1696 , 457
1697 , 460
1698 , 559
1699 , 545
1700 , 545
1701 , 376
1702 , 359
1703 , 405
1704 , 460
1705 , 638
1706 , 280
1707 , 334
1708 , 424
1709 , 416
1710 , 362
1711 , 412
1712 , 502
1713 , 206
1714 , 410
1715 , 464
1716 , 597
1717 , 452
1718 , 550
1719 , 421
1720 , 499
1721 , 582
1722 , 533
1723 , 644
1724 , 678
1725 , 783
1726 , 466
1727 , 515
1728 , 581
1729 , 632
1730 , 676
1731 , 700
1732 , 794
1733 , 688
1734 , 642
1735 , 460
1736 , 558
1737 , 710
1738 , 531
1739 , 542
1740 , 634
1741 , 677
1742 , 690
1743 , 759
1744 , 715
1745 , 549
1746 , 431
1747 , 402
1748 , 482
1749 , 535
1750 , 534
1751 , 581
1752 , 788
1753 , 550
1754 , 547
1755 , 521
1756 , 625
1757 , 779
1758 , 755
1759 , 598
1760 , 592
1761 , 638
1762 , 469
1763 , 580
1764 , 596
1765 , 548
1766 , 627
1767 , 526
1768 , 363
1769 , 516
1770 , 559
1771 , 640
1772 , 574
1773 , 556
1774 , 590
1775 , 640
1776 , 379
1777 , 455
1778 , 571
1779 , 715
1780 , 782
1781 , 778
1782 , 778
1783 , 695
1784 , 741
1785 , 493
1786 , 444
1787 , 442
1788 , 535
1789 , 654
1790 , 599
1791 , 608
1792 , 491
1793 , 604
1794 , 649
1795 , 713
1796 , 569
1797 , 693
1798 , 482
1799 , 530
1800 , 538
1801 , 613
1802 , 648
1803 , 555
1804 , 481
1805 , 581
1806 , 557
1807 , 617
1808 , 600
1809 , 611
1810 , 616
1811 , 649
1812 , 682
1813 , 727
1814 , 494
1815 , 525
1816 , 565
1817 , 629
1818 , 671
1819 , 501
1820 , 533
1821 , 623
1822 , 480
1823 , 600
1824 , 358
1825 , 387
1826 , 442
1827 , 555
1828 , 565
1829 , 548
1830 , 660
1831 , 499
1832 , 545
1833 , 645
1834 , 708
1835 , 530
1836 , 586
1837 , 610
1838 , 646
1839 , 494
1840 , 515
1841 , 622
1842 , 717
1843 , 568
1844 , 754
1845 , 770
1846 , 618
1847 , 478
1848 , 495
1849 , 500
1850 , 597
1851 , 556
1852 , 490
1853 , 602
1854 , 712
1855 , 479
1856 , 496
1857 , 389
1858 , 419
1859 , 522
1860 , 366
1861 , 489
1862 , 529
1863 , 592
1864 , 638
1865 , 586
1866 , 781
1867 , 696
1868 , 639
1869 , 503
1870 , 556
1871 , 554
1872 , 589
1873 , 624
1874 , 746
1875 , 709
1876 , 659
1877 , 629
1878 , 458
1879 , 564
1880 , 497
1881 , 467
1882 , 583
1883 , 359
1884 , 485
1885 , 564
1886 , 699
1887 , 756
1888 , 688
1889 , 408
1890 , 462
1891 , 534
1892 , 617
1893 , 622
1894 , 609
1895 , 374
1896 , 493
1897 , 568
1898 , 443
1899 , 494
1900 , 485
1901 , 578
1902 , 584
1903 , 592
1904 , 592
1905 , 402
1906 , 312
1907 , 335
1908 , 469
1909 , 467
1910 , 396
1911 , 455
1912 , 490
1913 , 646
1914 , 616
1915 , 329
1916 , 365
1917 , 580
1918 , 617
1919 , 349
1920 , 490
1921 , 559
1922 , 507
1923 , 501
1924 , 388
1925 , 292
1926 , 454
1927 , 412
1928 , 361
1929 , 547
1930 , 523
1931 , 334
1932 , 476
1933 , 435
1934 , 430
1935 , 560
1936 , 550
1937 , 324
1938 , 415
1939 , 517
1940 , 448
1941 , 373
1942 , 480
1943 , 585
1944 , 418
1945 , 347
1946 , 368
1947 , 482
1948 , 625
1949 , 445
1950 , 377
1951 , 503
1952 , 643
1953 , 402
1954 , 507
1955 , 355
1956 , 454
1957 , 640
1958 , 445
1959 , 544
1960 , 592
1961 , 543
1962 , 335
1963 , 403
1964 , 494
1965 , 383
1966 , 357
1967 , 536
1968 , 656
1969 , 466
1970 , 577
1971 , 263
1972 , 309
1973 , 366
1974 , 448
1975 , 496
1976 , 487
1977 , 435
1978 , 524
1979 , 453
1980 , 429
1981 , 503
1982 , 421
1983 , 462
1984 , 346
1985 , 446
1986 , 423
1987 , 482
1988 , 326
1989 , 486
1990 , 522
1991 , 524
1992 , 504
1993 , 539
1994 , 395
1995 , 529
1996 , 371
1997 , 498
1998 , 648
1999 , 714
2000 , 649
2001 , 584
2002 , 439
2003 , 390
2004 , 507
2005 , 443
2006 , 532
2007 , 546
2008 , 422
2009 , 455
2010 , 565
2011 , 685
2012 , 711
2013 , 831
2014 , 392
2015 , 507
2016 , 553
2017 , 433
2018 , 464
2019 , 481
2020 , 493
2021 , 539
2022 , 595
2023 , 304
2024 , 418
2025 , 482
2026 , 627
2027 , 537
2028 , 542
2029 , 580
2030 , 374
2031 , 415
2032 , 296
2033 , 395
2034 , 515
2035 , 520
2036 , 467
2037 , 558
2038 , 581
2039 , 399
2040 , 466
2041 , 358
2042 , 488
2043 , 516
2044 , 440
2045 , 432
2046 , 352
2047 , 385
2048 , 466
2049 , 479
2050 , 516
2051 , 407
2052 , 403
2053 , 498
2054 , 328
2055 , 452
2056 , 506
2057 , 523
2058 , 411
2059 , 484
2060 , 633
2061 , 304
2062 , 307
2063 , 304
2064 , 401
2065 , 530
2066 , 672
2067 , 430
2068 , 486
2069 , 452
2070 , 551
2071 , 449
2072 , 341
2073 , 285
2074 , 309
2075 , 201
2076 , 252
2077 , 351
2078 , 453
2079 , 536
2080 , 418
2081 , 423
2082 , 451
2083 , 512
2084 , 576
2085 , 601
2086 , 426
2087 , 448
2088 , 536
2089 , 375
2090 , 414
2091 , 310
2092 , 329
2093 , 420
2094 , 435
2095 , 387
2096 , 481
2097 , 358
2098 , 361
2099 , 440
2100 , 476
2101 , 354
2102 , 280
2103 , 350
2104 , 385
2105 , 498
2106 , 598
2107 , 456
2108 , 580
2109 , 724
2110 , 632
2111 , 456
2112 , 315
2113 , 380
2114 , 459
2115 , 519
2116 , 597
2117 , 393
2118 , 402
2119 , 467
2120 , 381
2121 , 428
2122 , 522
2123 , 586
2124 , 675
2125 , 492
2126 , 587
2127 , 633
2128 , 678
2129 , 800
2130 , 748
2131 , 605
2132 , 456
2133 , 394
2134 , 467
2135 , 610
2136 , 500
2137 , 419
2138 , 464
2139 , 576
2140 , 485
2141 , 499
2142 , 357
