I,H,S,P
101 , 427 , 20092 , 5.626120071684589
102 , 344 , 43746 , 12.249663978494624
103 , 498 , 26489 , 7.417394713261649
104 , 528 , 26113 , 7.312107974910394
105 , 378 , 18670 , 5.22793458781362
106 , 560 , 30471 , 8.53242607526882
107 , 376 , 13463 , 3.7698812724014332
108 , 244 , 13644 , 3.8205645161290325
109 , 499 , 36651 , 10.262936827956988
110 , 379 , 27838 , 7.795138888888889
111 , 498 , 24896 , 6.971326164874551
112 , 412 , 17175 , 4.809307795698924
113 , 499 , 40174 , 11.249439964157707
114 , 398 , 21212 , 5.939740143369176
115 , 419 , 22779 , 6.378528225806451
116 , 576 , 42941 , 12.024249551971327
117 , 546 , 29691 , 8.314012096774196
118 , 480 , 24981 , 6.995127688172042
119 , 478 , 18096 , 5.067204301075268
120 , 576 , 35155 , 9.844030017921147
121 , 576 , 23902 , 6.692988351254481
122 , 498 , 21693 , 6.074428763440861
123 , 507 , 18760 , 5.253136200716847
124 , 360 , 12863 , 3.6018705197132608
125 , 559 , 19241 , 5.3878248207885315
126 , 559 , 17082 , 4.783266129032257
127 , 576 , 21133 , 5.917618727598567
128 , 576 , 6012 , 1.6834677419354838
129 , 523 , 5254 , 1.4712141577060933
130 , 429 , 6289 , 1.76103270609319
131 , 576 , 14561 , 4.077340949820789
132 , 576 , 22391 , 6.269881272401433
133 , 576 , 19864 , 5.5622759856630815
134 , 576 , 13689 , 3.8331653225806455
135 , 469 , 22530 , 6.308803763440859
136 , 576 , 15811 , 4.42736335125448
137 , 545 , 12816 , 3.588709677419355
138 , 548 , 7996 , 2.2390232974910393
139 , 576 , 4487 , 1.2564404121863801
140 , 576 , 1891 , 0.5295138888888888
141 , 576 , 10802 , 3.0247535842293907
142 , 576 , 3934 , 1.1015905017921146
143 , 576 , 11774 , 3.2969310035842296
144 , 576 , 5088 , 1.4247311827956988
145 , 576 , 6065 , 1.6983086917562724
146 , 576 , 7468 , 2.091173835125448
147 , 576 , 9462 , 2.649529569892473
148 , 576 , 9866 , 2.7626568100358426
149 , 576 , 15827 , 4.431843637992832
150 , 576 , 4207 , 1.178035394265233
151 , 494 , 8442 , 2.363911290322581
152 , 576 , 5978 , 1.6739471326164876
153 , 576 , 3532 , 0.9890232974910396
154 , 576 , 4989 , 1.3970094086021505
155 , 500 , 2273 , 0.6364807347670252
156 , 527 , 6065 , 1.6983086917562726
157 , 507 , 3786 , 1.0601478494623657
158 , 500 , 8326 , 2.331429211469534
159 , 570 , 4567 , 1.2788418458781363
160 , 572 , 3028 , 0.8478942652329748
161 , 576 , 2772 , 0.7762096774193549
162 , 576 , 3581 , 1.0027441756272402
163 , 576 , 5928 , 1.6599462365591398
164 , 576 , 5368 , 1.5031362007168458
165 , 576 , 5002 , 1.4006496415770613
166 , 576 , 4614 , 1.292002688172043
167 , 510 , 3348 , 0.9375
168 , 576 , 1885 , 0.5278337813620071
169 , 576 , 3415 , 0.9562612007168461
170 , 576 , 6997 , 1.959285394265233
171 , 576 , 4213 , 1.1797155017921146
172 , 576 , 4477 , 1.2536402329749103
173 , 576 , 5316 , 1.4885752688172045
174 , 576 , 5259 , 1.4726142473118278
175 , 576 , 4946 , 1.3849686379928317
176 , 576 , 1974 , 0.5527553763440859
177 , 521 , 4411 , 1.2351590501792118
178 , 576 , 6669 , 1.8674395161290325
179 , 544 , 4611 , 1.2911626344086022
180 , 566 , 6609 , 1.8506384408602152
181 , 535 , 5016 , 1.4045698924731183
182 , 499 , 5071 , 1.4199708781362006
183 , 576 , 5168 , 1.447132616487455
184 , 517 , 1623 , 0.4544690860215054
185 , 576 , 4318 , 1.2091173835125448
186 , 576 , 4674 , 1.30880376344086
187 , 576 , 7085 , 1.9839269713261651
188 , 576 , 5248 , 1.4695340501792116
189 , 576 , 6423 , 1.7985551075268817
190 , 576 , 5603 , 1.56894041218638
191 , 576 , 9126 , 2.5554435483870965
192 , 576 , 3693 , 1.034106182795699
193 , 576 , 14601 , 4.088541666666666
194 , 576 , 6213 , 1.7397513440860215
195 , 576 , 3699 , 1.0357862903225807
196 , 576 , 5091 , 1.4255712365591398
197 , 485 , 5770 , 1.615703405017921
198 , 576 , 11491 , 3.217685931899641
199 , 495 , 5236 , 1.4661738351254479
200 , 576 , 3744 , 1.0483870967741935
201 , 576 , 2227 , 0.6235999103942652
202 , 554 , 2844 , 0.7963709677419354
203 , 550 , 7905 , 2.213541666666667
204 , 550 , 6857 , 1.9200828853046592
205 , 485 , 6272 , 1.7562724014336917
206 , 485 , 3962 , 1.1094310035842294
207 , 542 , 4867 , 1.362847222222222
208 , 576 , 7555 , 2.1155353942652333
209 , 576 , 3609 , 1.0105846774193548
210 , 576 , 5729 , 1.6042226702508962
211 , 507 , 3351 , 0.9383400537634409
212 , 552 , 4759 , 1.3326052867383513
213 , 576 , 5512 , 1.543458781362007
214 , 543 , 4676 , 1.3093637992831542
215 , 528 , 9140 , 2.559363799283154
216 , 576 , 4132 , 1.1570340501792116
217 , 576 , 4254 , 1.1911962365591398
218 , 576 , 3791 , 1.0615479390681004
219 , 494 , 5418 , 1.5171370967741935
220 , 532 , 11542 , 3.2319668458781363
221 , 576 , 7771 , 2.176019265232975
222 , 485 , 3358 , 0.9403001792114697
223 , 485 , 6864 , 1.9220430107526882
224 , 498 , 3546 , 0.9929435483870969
225 , 535 , 5584 , 1.5636200716845878
226 , 494 , 8275 , 2.3171482974910393
227 , 573 , 6333 , 1.773353494623656
228 , 485 , 3339 , 0.9349798387096775
229 , 576 , 7039 , 1.9710461469534049
230 , 502 , 8937 , 2.5025201612903225
231 , 576 , 7572 , 2.120295698924731
232 , 576 , 7550 , 2.114135304659498
233 , 485 , 5482 , 1.5350582437275986
234 , 502 , 3193 , 0.8940972222222222
235 , 576 , 5527 , 1.5476590501792116
236 , 576 , 8411 , 2.3552307347670247
237 , 551 , 10264 , 2.8741039426523294
238 , 546 , 8958 , 2.5084005376344085
239 , 481 , 12659 , 3.544746863799283
240 , 485 , 4739 , 1.3270049283154122
241 , 504 , 11529 , 3.228326612903226
242 , 485 , 16446 , 4.605174731182796
243 , 576 , 6032 , 1.6890681003584227
244 , 534 , 6017 , 1.6848678315412187
245 , 485 , 9306 , 2.605846774193549
246 , 530 , 6670 , 1.8677195340501795
247 , 576 , 14582 , 4.083221326164875
248 , 528 , 6724 , 1.8828405017921146
249 , 516 , 5937 , 1.6624663978494625
250 , 480 , 12228 , 3.4240591397849465
251 , 500 , 4743 , 1.3281249999999998
252 , 481 , 4433 , 1.2413194444444444
253 , 483 , 4220 , 1.1816756272401434
254 , 522 , 15796 , 4.423163082437275
255 , 450 , 10611 , 2.9712701612903225
256 , 489 , 15605 , 4.369679659498208
257 , 485 , 19607 , 5.490311379928314
258 , 434 , 19989 , 5.597278225806452
259 , 422 , 20912 , 5.855734767025089
260 , 466 , 16581 , 4.642977150537634
261 , 476 , 20994 , 5.878696236559138
262 , 452 , 27954 , 7.827620967741936
263 , 576 , 19184 , 5.371863799283154
264 , 520 , 19572 , 5.480510752688172
265 , 514 , 27863 , 7.802139336917562
266 , 504 , 26665 , 7.4666778673835115
267 , 450 , 24265 , 6.7946348566308234
268 , 524 , 25059 , 7.016969086021504
269 , 380 , 15418 , 4.317316308243727
270 , 576 , 23186 , 6.4924955197132626
271 , 566 , 17456 , 4.887992831541218
272 , 470 , 19761 , 5.533434139784946
273 , 576 , 26400 , 7.392473118279568
274 , 553 , 32856 , 9.200268817204304
275 , 418 , 25640 , 7.179659498207887
276 , 378 , 17159 , 4.804827508960573
277 , 411 , 17200 , 4.816308243727599
278 , 337 , 27434 , 7.682011648745519
279 , 393 , 23354 , 6.53953853046595
280 , 328 , 23496 , 6.579301075268818
281 , 240 , 20554 , 5.75548835125448
282 , 255 , 22669 , 6.347726254480286
283 , 278 , 11491 , 3.2176859318996414
284 , 258 , 9157 , 2.564124103942652
