I,H,S,P
648 , 253 , 15463 , 3.371489621489623
649 , 208 , 11989 , 2.6140327926042213
650 , 285 , 16046 , 3.498604570033142
651 , 262 , 12896 , 2.8117913832199553
652 , 249 , 19340 , 4.216814931100644
653 , 372 , 23094 , 5.035321821036106
654 , 372 , 16190 , 3.5300017442874583
655 , 371 , 13530 , 2.950026164311878
656 , 373 , 14878 , 3.243938601081459
657 , 371 , 15687 , 3.4203296703296706
658 , 371 , 17181 , 3.7460753532182105
659 , 251 , 12105 , 2.6393249607535325
660 , 370 , 13934 , 3.038112680969823
661 , 371 , 16240 , 3.5409035409035416
662 , 251 , 13993 , 3.0509768009768012
663 , 261 , 19252 , 4.19762776905634
664 , 251 , 15759 , 3.4360282574568286
665 , 372 , 17592 , 3.835688121402407
666 , 369 , 15430 , 3.364294435723007
667 , 369 , 22140 , 4.827315541601256
668 , 358 , 18638 , 4.063753706610849
669 , 369 , 8980 , 1.9579626722483865
670 , 369 , 13337 , 2.9079452293738006
671 , 372 , 15126 , 3.298011512297227
672 , 372 , 14079 , 3.0697278911564627
673 , 372 , 14168 , 3.0891330891330893
674 , 372 , 16846 , 3.673033315890459
675 , 372 , 17139 , 3.7369178440607014
676 , 372 , 20591 , 4.489577882435026
677 , 251 , 13353 , 2.911433804290947
678 , 251 , 15064 , 3.284493284493285
679 , 371 , 16059 , 3.5014390371533226
680 , 371 , 15706 , 3.424472353043782
681 , 371 , 15932 , 3.473748473748474
682 , 371 , 18560 , 4.046746903889761
683 , 371 , 19998 , 4.36028257456829
684 , 311 , 14419 , 3.1438601081458226
685 , 291 , 11746 , 2.5610500610500604
686 , 283 , 14504 , 3.1623931623931623
687 , 345 , 21221 , 4.626940519797664
688 , 340 , 19914 , 4.341967556253272
689 , 286 , 16085 , 3.507107971393685
690 , 309 , 16069 , 3.5036193964765396
691 , 251 , 15779 , 3.4403889761032618
692 , 265 , 18260 , 3.981336124193267
693 , 251 , 14542 , 3.170678527821384
694 , 251 , 18774 , 4.093406593406594
695 , 251 , 14958 , 3.2613814756671897
696 , 251 , 15516 , 3.383045525902668
697 , 264 , 17045 , 3.716422466422466
698 , 251 , 17032 , 3.7135879993022844
699 , 251 , 16285 , 3.550715157858014
700 , 315 , 19787 , 4.3142769928484235
701 , 226 , 13962 , 3.04421768707483
702 , 213 , 19966 , 4.353305424733995
703 , 239 , 20216 , 4.407814407814407
704 , 247 , 20568 , 4.484563055991629
705 , 231 , 18242 , 3.9774114774114775
706 , 249 , 14694 , 3.203819989534275
707 , 238 , 14228 , 3.102215245072388
708 , 197 , 12246 , 2.6700680272108843
709 , 166 , 12656 , 2.75946275946276
710 , 224 , 13909 , 3.032661782661783
711 , 278 , 14276 , 3.112680969823827
712 , 266 , 16754 , 3.6529740101168664
713 , 144 , 16090 , 3.508198151055294
714 , 299 , 17509 , 3.8175911390197097
715 , 218 , 17308 , 3.7737659166230597
716 , 244 , 19829 , 4.323434502005929
717 , 304 , 16846 , 3.6730333158904585
718 , 319 , 23073 , 5.030743066457351
719 , 199 , 16197 , 3.5315279958137094
720 , 292 , 19606 , 4.274812489098201
721 , 243 , 15123 , 3.2973574045002616
722 , 245 , 16420 , 3.5801500087214375
723 , 226 , 14548 , 3.1719867434153146
724 , 237 , 15188 , 3.3115297401011694
725 , 278 , 17282 , 3.7680969823826973
726 , 298 , 14897 , 3.24808128379557
727 , 278 , 13137 , 2.8643380429094716
728 , 180 , 13441 , 2.9306209663352516
729 , 245 , 17823 , 3.8860544217687067
730 , 249 , 19249 , 4.196973661259375
731 , 309 , 15213 , 3.3169806384092104
732 , 309 , 15207 , 3.315672422815279
733 , 270 , 22390 , 4.881824524681669
734 , 262 , 19995 , 4.359628466771324
735 , 255 , 18837 , 4.107142857142858
736 , 182 , 11709 , 2.55298273155416
737 , 373 , 11265 , 2.4561747776033496
738 , 344 , 19859 , 4.329975579975581
739 , 303 , 14531 , 3.1682801325658465
740 , 240 , 12239 , 2.6685417756846332
741 , 304 , 18296 , 3.9891854177568455
742 , 330 , 18873 , 4.114992150706437
743 , 262 , 15583 , 3.3976539333682187
744 , 194 , 15084 , 3.2888540031397175
745 , 219 , 18557 , 4.046092796092796
746 , 285 , 17269 , 3.7652625152625157
747 , 332 , 19764 , 4.3092621664050235
748 , 294 , 19762 , 4.30882609454038
749 , 219 , 16575 , 3.6139455782312924
750 , 301 , 15594 , 3.4000523286237576
751 , 325 , 17074 , 3.722745508459794
752 , 150 , 13088 , 2.8536542822257105
753 , 256 , 22611 , 4.930010465724751
754 , 240 , 14796 , 3.226059654631083
755 , 367 , 15324 , 3.341182626896912
756 , 240 , 18788 , 4.096459096459096
757 , 317 , 20911 , 4.559349380777952
758 , 260 , 13648 , 2.975754404325833
759 , 339 , 16014 , 3.4916274201988498
760 , 231 , 16554 , 3.6093668236525374
761 , 270 , 20260 , 4.41740798883656
762 , 325 , 23099 , 5.036412000697715
763 , 325 , 23099 , 5.036412000697716
764 , 411 , 23237 , 5.0665009593581
765 , 277 , 17764 , 3.87319030176173
766 , 313 , 16571 , 3.613073434502005
767 , 251 , 15649 , 3.412044304901448
768 , 179 , 12193 , 2.658512122797837
769 , 351 , 19384 , 4.226408512122797
770 , 295 , 21776 , 4.747950462236176
771 , 296 , 13444 , 2.9312750741322167
772 , 317 , 15052 , 3.2818768533054246
773 , 243 , 15116 , 3.2958311529740105
774 , 178 , 15134 , 3.2997557997558
775 , 365 , 14935 , 3.2563666492237915
776 , 265 , 13655 , 2.9772806558520837
777 , 307 , 21358 , 4.6568114425257265
778 , 254 , 14133 , 3.081501831501831
779 , 289 , 14007 , 3.0540293040293043
780 , 319 , 14082 , 3.070381998953427
781 , 347 , 17817 , 3.884746206174778
782 , 280 , 10362 , 2.259288330716902
783 , 222 , 14148 , 3.0847723704866565
784 , 330 , 22272 , 4.856096284667713
785 , 312 , 12294 , 2.680533751962324
786 , 202 , 11073 , 2.4143118785975934
787 , 220 , 12787 , 2.788025466596895
788 , 258 , 16838 , 3.671289028431886
789 , 295 , 20283 , 4.422422815279959
790 , 312 , 16412 , 3.5784057212628646
791 , 217 , 14542 , 3.1706785278213863
792 , 248 , 13664 , 2.9792429792429793
793 , 204 , 13853 , 3.0204517704517713
794 , 247 , 14938 , 3.2570207570207566
795 , 188 , 11708 , 2.552764695621838
796 , 188 , 14774 , 3.2212628641200065
797 , 264 , 15392 , 3.3560090702947845
798 , 266 , 16647 , 3.629644165358451
799 , 329 , 16095 , 3.5092883307169016
800 , 205 , 13433 , 2.9288766788766787
801 , 249 , 13932 , 3.0376766091051812
802 , 228 , 10521 , 2.2939560439560447
803 , 205 , 11984 , 2.612942612942613
804 , 206 , 20607 , 4.493066457352171
805 , 326 , 23133 , 5.04382522239665
806 , 285 , 18941 , 4.129818594104308
807 , 216 , 17019 , 3.710753532182104
808 , 273 , 16420 , 3.580150008721436
809 , 228 , 10710 , 2.3351648351648358
810 , 243 , 13829 , 3.0152189080760508
811 , 268 , 13219 , 2.8822169893598466
812 , 275 , 11871 , 2.588304552590267
813 , 347 , 13456 , 2.933891505320077
814 , 328 , 12995 , 2.8333769405197966
815 , 363 , 14481 , 3.1573783359497636
816 , 260 , 12838 , 2.7991452991452994
817 , 184 , 12515 , 2.7287196930054076
818 , 139 , 13467 , 2.936289900575615
819 , 155 , 13829 , 3.0152189080760508
820 , 276 , 16821 , 3.6675824175824174
821 , 246 , 17222 , 3.7550148264433973
822 , 222 , 14069 , 3.067547531833246
823 , 329 , 13765 , 3.0012646084074657
824 , 237 , 11282 , 2.4598813884528177
825 , 188 , 12858 , 2.803506017791732
826 , 276 , 14256 , 3.1083202511773953
827 , 265 , 18631 , 4.062227455084597
828 , 188 , 12758 , 2.781702424559567
829 , 164 , 13998 , 3.0520669806384086
830 , 253 , 15517 , 3.383263561834991
831 , 302 , 13867 , 3.0235042735042734
832 , 289 , 18629 , 4.061791383219954
833 , 259 , 17938 , 3.911128553985697
834 , 296 , 18210 , 3.9704343275771845
835 , 307 , 16784 , 3.6595150880865166
836 , 269 , 17243 , 3.7595935810221532
837 , 296 , 13898 , 3.030263387406245
838 , 324 , 16656 , 3.6316064887493456
839 , 220 , 11761 , 2.5643206000348853
840 , 224 , 17459 , 3.806689342403628
841 , 349 , 20716 , 4.516832373975231
842 , 184 , 18704 , 4.078144078144078
843 , 288 , 17637 , 3.845499738356881
844 , 260 , 17037 , 3.7146781789638927
845 , 337 , 21372 , 4.6598639455782305
846 , 306 , 12675 , 2.7636054421768708
847 , 254 , 17959 , 3.915707308564452
848 , 182 , 11564 , 2.5213675213675204
849 , 253 , 15992 , 3.4868306296877734
850 , 348 , 22848 , 4.981684981684983
851 , 249 , 12232 , 2.6670155241583813
852 , 276 , 12141 , 2.6471742543171124
853 , 237 , 14373 , 3.1338304552590266
854 , 286 , 20218 , 4.408250479679049
855 , 355 , 23060 , 5.02790859933717
856 , 202 , 19721 , 4.299886621315191
857 , 282 , 21330 , 4.650706436420724
858 , 143 , 14281 , 3.1137711494854363
859 , 338 , 14679 , 3.2005494505494516
860 , 206 , 13612 , 2.967905110762254
861 , 327 , 17729 , 3.865559044130473
862 , 290 , 12513 , 2.728283621140764
863 , 241 , 14594 , 3.1820163963021106
864 , 291 , 14016 , 3.055991627420199
865 , 264 , 17853 , 3.892595499738356
866 , 368 , 16310 , 3.5561660561660555
867 , 359 , 14165 , 3.088478981336124
868 , 111 , 12675 , 2.7636054421768703
869 , 236 , 17634 , 3.844845630559916
870 , 322 , 17500 , 3.8156288156288154
871 , 255 , 16886 , 3.6817547531833252
872 , 264 , 16404 , 3.5766614338042904
873 , 272 , 15339 , 3.3444531658817374
874 , 312 , 15343 , 3.345325309611023
875 , 295 , 17661 , 3.8507326007326
876 , 285 , 22415 , 4.887275422989709
877 , 229 , 16209 , 3.5341444270015696
878 , 283 , 18502 , 4.034100819815105
879 , 219 , 18142 , 3.9556078841793134
880 , 209 , 11896 , 2.5937554508983074
881 , 305 , 19654 , 4.285278213849642
882 , 153 , 16792 , 3.6612593755450904
883 , 181 , 12290 , 2.679661608233037
884 , 290 , 14233 , 3.1033054247339966
885 , 193 , 16568 , 3.6124193267050413
886 , 390 , 17998 , 3.9242107099249965
887 , 361 , 16994 , 3.705302633874062
888 , 270 , 11516 , 2.510901796616084
889 , 348 , 22024 , 4.802023373451946
890 , 195 , 17136 , 3.736263736263736
891 , 282 , 12390 , 2.701465201465201
892 , 198 , 13027 , 2.84035409035409
893 , 146 , 10313 , 2.248604570033142
894 , 217 , 14198 , 3.0956741671027386
895 , 296 , 15203 , 3.3148002790859934
896 , 397 , 20826 , 4.540816326530614
897 , 238 , 14060 , 3.0655852084423514
898 , 355 , 16218 , 3.536106750392464
899 , 368 , 16920 , 3.68916797488226
900 , 216 , 13032 , 2.8414442700156983
901 , 362 , 14665 , 3.197496947496948
902 , 204 , 11925 , 2.600078492935637
903 , 277 , 14643 , 3.1927001569858713
904 , 256 , 13477 , 2.9384702598988315
905 , 250 , 11233 , 2.4491976277690566
906 , 299 , 15665 , 3.4155328798185947
907 , 245 , 16528 , 3.6036978894121754
908 , 193 , 14126 , 3.079975579975579
909 , 297 , 13778 , 3.0040990755276464
910 , 171 , 10321 , 2.2503488574917148
911 , 194 , 14264 , 3.110064538635967
912 , 188 , 9825 , 2.1422030350601773
913 , 200 , 11954 , 2.6064015349729632
914 , 238 , 12688 , 2.766439909297053
915 , 346 , 16354 , 3.5657596371882083
916 , 202 , 14378 , 3.134920634920636
917 , 185 , 16043 , 3.497950462236177
918 , 173 , 11644 , 2.538810395953252
919 , 269 , 22014 , 4.7998430141287285
920 , 336 , 15098 , 3.2919065061922193
921 , 223 , 10144 , 2.2117564974707835
922 , 264 , 17789 , 3.8786412000697723
923 , 235 , 16520 , 3.601953601953602
924 , 292 , 14895 , 3.2476452119309265
925 , 211 , 14296 , 3.1170416884702603
926 , 163 , 16290 , 3.5518053375196237
927 , 368 , 16046 , 3.498604570033141
928 , 298 , 14965 , 3.2629077271934412
929 , 249 , 13895 , 3.02960927960928
930 , 385 , 15344 , 3.345543345543345
931 , 280 , 14387 , 3.13688295831153
932 , 224 , 17112 , 3.7310308738880162
933 , 278 , 14789 , 3.2245334031048327
934 , 255 , 17555 , 3.827620791906506
935 , 297 , 17618 , 3.84135705564277
936 , 379 , 11424 , 2.490842490842491
937 , 207 , 12997 , 2.8338130123844403
938 , 228 , 17726 , 3.8649049363335077
939 , 294 , 13686 , 2.9840397697540557
940 , 325 , 18817 , 4.102782138496423
941 , 332 , 11174 , 2.436333507762079
942 , 178 , 15063 , 3.284275248560964
943 , 234 , 17748 , 3.8697017268445837
944 , 213 , 14030 , 3.059044130472702
945 , 253 , 12660 , 2.7603349031920454
946 , 233 , 15839 , 3.453471132042561
947 , 238 , 12857 , 2.8032879818594107
948 , 228 , 12707 , 2.770582592011163
949 , 188 , 16351 , 3.5651055293912433
950 , 280 , 11759 , 2.563884528170242
951 , 242 , 13044 , 2.844060701203558
952 , 376 , 27174 , 5.924908424908425
953 , 217 , 17548 , 3.8260945403802546
954 , 287 , 14581 , 3.179181929181928
955 , 275 , 14689 , 3.202729809872667
956 , 306 , 17880 , 3.8984824699110403
957 , 290 , 18136 , 3.9542996685853824
958 , 294 , 12325 , 2.6872928658642943
959 , 224 , 11923 , 2.599642421070993
960 , 205 , 14497 , 3.1608669108669107
961 , 300 , 14752 , 3.2164660736089306
962 , 300 , 14773 , 3.2210448281876842
963 , 333 , 15697 , 3.4225100296528863
964 , 191 , 10464 , 2.2815279958137107
965 , 282 , 11991 , 2.6144688644688636
966 , 235 , 13063 , 2.84820338391767
967 , 220 , 12219 , 2.6641810570382
968 , 238 , 16740 , 3.649921507064365
969 , 279 , 15655 , 3.4133525204953776
970 , 359 , 20066 , 4.375109017966162
971 , 260 , 12004 , 2.6173033315890457
972 , 229 , 17819 , 3.885182278039421
973 , 271 , 16168 , 3.5252049537763828
974 , 313 , 15520 , 3.383917669631955
975 , 199 , 15524 , 3.384789813361243
976 , 246 , 14872 , 3.2426303854875274
977 , 224 , 12323 , 2.6868567939996515
978 , 203 , 13376 , 2.9164486307343456
979 , 278 , 15128 , 3.2984475841618695
980 , 114 , 11170 , 2.435461364032792
981 , 351 , 20603 , 4.492194313622885
982 , 243 , 13758 , 2.9997383568812137
983 , 243 , 13742 , 2.9962497819640674
984 , 132 , 10433 , 2.2747688819117386
985 , 254 , 14141 , 3.0832461189604046
986 , 299 , 17294 , 3.7707134135705553
987 , 203 , 12590 , 2.7450723879295302
988 , 185 , 14820 , 3.2312925170068025
989 , 150 , 13973 , 3.046616082330369
990 , 275 , 15618 , 3.4052851909994764
991 , 259 , 17241 , 3.75915750915751
992 , 255 , 14126 , 3.0799755799755797
993 , 267 , 13221 , 2.88265306122449
994 , 188 , 14225 , 3.1015611372754233
995 , 226 , 14719 , 3.2092708878423166
996 , 329 , 19392 , 4.2281527995813715
997 , 325 , 18141 , 3.955389848246992
998 , 308 , 18336 , 3.9979068550497123
999 , 243 , 16250 , 3.543083900226758
1000 , 242 , 15400 , 3.3577533577533587
1001 , 266 , 17545 , 3.8254404325832896
1002 , 212 , 12450 , 2.7145473574045003
1003 , 217 , 12560 , 2.7385313099598814
1004 , 258 , 17868 , 3.895866038723182
1005 , 175 , 12798 , 2.790423861852433
1006 , 249 , 16193 , 3.530655852084423
1007 , 269 , 13083 , 2.8525641025641026
1008 , 393 , 11725 , 2.5564713064713067
1009 , 216 , 16463 , 3.589525553811267
1010 , 224 , 13840 , 3.017617303331589
1011 , 261 , 21561 , 4.701072736787023
1012 , 148 , 13640 , 2.97401011686726
1013 , 155 , 10749 , 2.34366823652538
1014 , 207 , 13116 , 2.8597592883307166
1015 , 393 , 16093 , 3.5088522588522597
1016 , 418 , 14347 , 3.128161521018665
1017 , 289 , 19307 , 4.209619745334031
1018 , 260 , 17116 , 3.7319030176173027
1019 , 247 , 14670 , 3.1985871271585555
1020 , 243 , 15235 , 3.3217774289202864
1021 , 219 , 13236 , 2.8859236002093143
1022 , 114 , 13295 , 2.8987877202162915
1023 , 261 , 13190 , 2.875893947322519
1024 , 156 , 14786 , 3.2238792953078668
1025 , 302 , 16131 , 3.5171376242804815
1026 , 187 , 13743 , 2.9964678178963893
1027 , 309 , 20179 , 4.399747078318507
1028 , 386 , 14843 , 3.2363073434502017
1029 , 163 , 12406 , 2.704953776382348
1030 , 313 , 17542 , 3.8247863247863236
1031 , 297 , 22075 , 4.81314320600035
1032 , 361 , 14964 , 3.2626896912611207
1033 , 151 , 11572 , 2.523111808826095
1034 , 238 , 15338 , 3.344235129949416
1035 , 280 , 18225 , 3.9737048665620094
1036 , 220 , 16146 , 3.520408163265306
1037 , 382 , 11797 , 2.5721698935984647
1038 , 180 , 14712 , 3.2077446363160655
1039 , 311 , 16660 , 3.6324786324786333
1040 , 291 , 16643 , 3.628772021629165
1041 , 314 , 16154 , 3.522152450723879
1042 , 308 , 15299 , 3.3357317285888715
1043 , 304 , 14316 , 3.121402407116693
1044 , 272 , 19340 , 4.216814931100645
1045 , 266 , 15100 , 3.292342578056865
1046 , 290 , 17024 , 3.711843711843712
1047 , 168 , 11940 , 2.603349031920461
1048 , 204 , 17657 , 3.849860457003314
1049 , 219 , 11873 , 2.58874062445491
1050 , 270 , 17648 , 3.84789813361242
1051 , 252 , 17536 , 3.8234781091923953
1052 , 357 , 16272 , 3.5478806907378337
1053 , 270 , 18167 , 3.9610587824873535
1054 , 212 , 13814 , 3.0119483690912263
1055 , 277 , 12979 , 2.8298883656026517
1056 , 234 , 13223 , 2.8830891330891326
1057 , 206 , 11525 , 2.5128641200069772
1058 , 278 , 20888 , 4.554334554334553
1059 , 266 , 15113 , 3.295177045177045
1060 , 242 , 9517 , 2.0750479679051104
1061 , 171 , 11400 , 2.485609628466772
1062 , 302 , 16554 , 3.609366823652537
1063 , 262 , 13277 , 2.894863073434503
1064 , 239 , 15077 , 3.287327751613467
1065 , 232 , 12296 , 2.6809698238269664
1066 , 257 , 14543 , 3.170896563753707
1067 , 267 , 17360 , 3.785103785103785
1068 , 233 , 17470 , 3.809087737659166
1069 , 165 , 13781 , 3.0047531833246115
1070 , 181 , 11361 , 2.477106227106227
1071 , 330 , 19653 , 4.2850601779173205
1072 , 232 , 18347 , 4.00030525030525
1073 , 242 , 20464 , 4.461887319030176
1074 , 333 , 18343 , 3.9994331065759643
1075 , 180 , 12234 , 2.6674515960230254
1076 , 218 , 14599 , 3.1831065759637185
1077 , 344 , 18816 , 4.102564102564101
1078 , 358 , 16753 , 3.652755974184547
1079 , 388 , 22811 , 4.9736176521890805
1080 , 212 , 13833 , 3.0160910518053377
1081 , 230 , 16138 , 3.518663875806732
1082 , 216 , 13158 , 2.8689167974882266
1083 , 276 , 17724 , 3.8644688644688645
1084 , 288 , 18299 , 3.9898395255538106
1085 , 248 , 13821 , 3.013474620617478
1086 , 273 , 16599 , 3.619178440607011
1087 , 219 , 11209 , 2.4439647653933365
1088 , 256 , 18161 , 3.959750566893423
1089 , 383 , 24259 , 5.289333682190826
1090 , 293 , 17387 , 3.790990755276469
1091 , 298 , 14106 , 3.0756148613291474
1092 , 177 , 11637 , 2.537284144427001
1093 , 313 , 20149 , 4.393206000348857
1094 , 184 , 12741 , 2.7779958137100986
1095 , 301 , 16072 , 3.5042735042735047
1096 , 198 , 14478 , 3.1567242281528
1097 , 233 , 14023 , 3.05751787894645
1098 , 288 , 16967 , 3.699415663701379
1099 , 178 , 13862 , 3.022414093842666
1100 , 241 , 17146 , 3.738444095586953
1101 , 224 , 14651 , 3.194444444444444
1102 , 423 , 16018 , 3.4924995639281353
1103 , 249 , 14529 , 3.1678440607012033
1104 , 368 , 15804 , 3.4458398744113024
1105 , 240 , 19524 , 4.25693354264783
1106 , 272 , 15575 , 3.395909645909646
1107 , 329 , 13343 , 2.9092534449677308
1108 , 264 , 17778 , 3.8762428048142334
1109 , 309 , 13586 , 2.9622361765218903
1110 , 204 , 11118 , 2.4241234955520676
1111 , 246 , 19550 , 4.262602476888192
1112 , 302 , 16975 , 3.7011599511599513
1113 , 228 , 12940 , 2.8213849642421067
1114 , 296 , 15188 , 3.3115297401011694
1115 , 346 , 18519 , 4.037807430664574
1116 , 301 , 20221 , 4.408904587476017
1117 , 147 , 14330 , 3.1244549101691956
1118 , 267 , 12982 , 2.8305424733996163
1119 , 291 , 17960 , 3.9159253444967725
1120 , 355 , 18087 , 3.9436159079016218
1121 , 199 , 15380 , 3.353392639106925
1122 , 193 , 10658 , 2.3238269666841105
1123 , 262 , 15844 , 3.4545613117041682
1124 , 240 , 17993 , 3.9231205302633865
1125 , 400 , 16026 , 3.494243851386709
1126 , 406 , 13901 , 3.0309174952032096
1127 , 214 , 17743 , 3.8686115471829754
1128 , 328 , 18024 , 3.929879644165358
1129 , 326 , 13586 , 2.9622361765218903
1130 , 334 , 15898 , 3.466335252049538
1131 , 205 , 13216 , 2.8815628815628815
1132 , 251 , 15660 , 3.4144427001569855
1133 , 278 , 13197 , 2.8774201988487706
1134 , 270 , 13441 , 2.9306209663352525
1135 , 201 , 17320 , 3.77638234781092
1136 , 243 , 13614 , 2.9683411826268973
1137 , 273 , 12051 , 2.627551020408163
1138 , 350 , 17841 , 3.889979068550497
1139 , 268 , 18502 , 4.034100819815105
1140 , 183 , 13205 , 2.879164486307343
1141 , 342 , 17025 , 3.712061747776034
1142 , 213 , 13330 , 2.9064189778475495
1143 , 227 , 15010 , 3.272719344147915
1144 , 311 , 17194 , 3.7489098203383917
1145 , 152 , 8250 , 1.7987964416535844
1146 , 152 , 8272 , 1.8035932321646604
1147 , 126 , 10953 , 2.388147566718995
1148 , 345 , 19472 , 4.245595674167103
1149 , 374 , 20138 , 4.390807605093321
1150 , 114 , 11912 , 2.597244025815454
1151 , 358 , 14898 , 3.2482993197278915
1152 , 259 , 13306 , 2.9011861154718295
1153 , 262 , 13306 , 2.9011861154718295
1154 , 196 , 14816 , 3.230420373277516
1155 , 197 , 11879 , 2.59004884004884
1156 , 255 , 18864 , 4.113029827315541
1157 , 232 , 15407 , 3.3592796092796107
1158 , 242 , 13644 , 2.9748822605965475
1159 , 218 , 16645 , 3.6292080934938085
1160 , 223 , 14671 , 3.1988051630908774
1161 , 249 , 17117 , 3.732121053549624
1162 , 286 , 13346 , 2.909907552764696
1163 , 254 , 19187 , 4.183455433455433
1164 , 239 , 14352 , 3.1292517006802716
1165 , 204 , 11494 , 2.5061050061050065
1166 , 191 , 15653 , 3.412916448630735
1167 , 269 , 22926 , 4.99869178440607
1168 , 269 , 14841 , 3.2358712715855575
1169 , 264 , 16678 , 3.636403279260423
1170 , 172 , 12564 , 2.7394034536891683
1171 , 319 , 22575 , 4.922161172161172
1172 , 193 , 15698 , 3.4227280655852086
1173 , 246 , 17543 , 3.8250043607186464
1174 , 323 , 14400 , 3.139717425431711
1175 , 164 , 14360 , 3.1309959881388445
1176 , 327 , 16158 , 3.523024594453166
1177 , 207 , 15445 , 3.367564974707831
1178 , 307 , 18133 , 3.9536455607884173
1179 , 332 , 18820 , 4.103436246293388
1180 , 377 , 19971 , 4.354395604395605
1181 , 227 , 13206 , 2.879382522239666
1182 , 245 , 14960 , 3.2618175475318334
1183 , 281 , 19049 , 4.153366474795047
1184 , 331 , 14612 , 3.1859410430839
1185 , 186 , 12470 , 2.7189080760509334
1186 , 156 , 12667 , 2.761861154718297
1187 , 235 , 16840 , 3.6717251002965288
1188 , 262 , 18035 , 3.932278039420898
1189 , 238 , 13405 , 2.9227716727716726
1190 , 268 , 15319 , 3.3400924472353046
1191 , 196 , 12785 , 2.787589394732251
1192 , 226 , 13687 , 2.984257805686377
1193 , 157 , 11902 , 2.5950636664922375
1194 , 193 , 13244 , 2.887667887667887
1195 , 281 , 18408 , 4.01360544217687
1196 , 189 , 12112 , 2.640851212279783
1197 , 344 , 18534 , 4.041077969649399
1198 , 297 , 17287 , 3.7691871620443056
1199 , 332 , 17302 , 3.77245770102913
1200 , 274 , 18032 , 3.931623931623932
1201 , 299 , 14206 , 3.097418454561311
1202 , 263 , 17528 , 3.821733821733821
1203 , 258 , 20717 , 4.5170504099075535
1204 , 298 , 20393 , 4.446406767835339
1205 , 306 , 13517 , 2.947191697191697
1206 , 202 , 12968 , 2.8274899703471132
1207 , 210 , 15746 , 3.433193790336647
1208 , 234 , 17002 , 3.707046921332636
1209 , 213 , 14513 , 3.164355485784058
1210 , 232 , 14287 , 3.115079365079365
1211 , 131 , 12109 , 2.6401971044828185
1212 , 294 , 17901 , 3.9030612244897966
1213 , 124 , 16048 , 3.4990406418977846
1214 , 241 , 14474 , 3.155852084423513
1215 , 221 , 12082 , 2.6343101343101343
1216 , 212 , 14351 , 3.1290336647479506
1217 , 305 , 17028 , 3.7127158555729998
1218 , 260 , 12048 , 2.6268969126111985
1219 , 188 , 13329 , 2.9062009419152277
1220 , 338 , 13895 , 3.02960927960928
1221 , 325 , 19501 , 4.25191871620443
1222 , 205 , 14825 , 3.2323826966684113
1223 , 230 , 15794 , 3.4436595150880858
1224 , 240 , 14439 , 3.1482208267922545
1225 , 169 , 10862 , 2.3683062968777264
1226 , 352 , 13418 , 2.9256061398918543
1227 , 234 , 14715 , 3.20839874411303
1228 , 384 , 15635 , 3.4089918018489436
1229 , 219 , 15098 , 3.2919065061922215
1230 , 206 , 12926 , 2.8183324611896046
1231 , 265 , 15977 , 3.483560090702947
1232 , 311 , 13872 , 3.024594453165882
1233 , 184 , 13482 , 2.9395604395604398
1234 , 198 , 13350 , 2.910779696493982
1235 , 278 , 12024 , 2.621664050235479
1236 , 223 , 13285 , 2.8966073608930754
1237 , 300 , 13764 , 3.0010465724751443
1238 , 255 , 14127 , 3.0801936159079015
1239 , 294 , 18018 , 3.928571428571429
1240 , 192 , 14727 , 3.2110151753008895
1241 , 286 , 14670 , 3.198587127158555
1242 , 298 , 13714 , 2.9901447758590622
1243 , 310 , 15120 , 3.296703296703296
1244 , 180 , 10930 , 2.3831327402755984
1245 , 205 , 17789 , 3.878641200069772
1246 , 166 , 16075 , 3.504927612070469
1247 , 222 , 13409 , 2.9236438165009586
1248 , 270 , 14596 , 3.182452468166754
1249 , 248 , 16150 , 3.521280306994592
1250 , 277 , 9927 , 2.1644427001569864
1251 , 291 , 18776 , 4.093842665271237
1252 , 273 , 18799 , 4.098857491714634
1253 , 207 , 11323 , 2.4688208616780045
1254 , 284 , 20963 , 4.570687249258679
1255 , 152 , 11294 , 2.462497819640676
1256 , 268 , 12210 , 2.662218733647306
1257 , 208 , 14681 , 3.200985522414094
1258 , 216 , 11378 , 2.4808128379556944
1259 , 184 , 11549 , 2.518096982382697
1260 , 194 , 10122 , 2.206959706959707
1261 , 157 , 11448 , 2.4960753532182105
1262 , 162 , 16018 , 3.492499563928135
1263 , 302 , 15771 , 3.4386446886446884
1264 , 374 , 14036 , 3.0603523460666326
1265 , 232 , 16249 , 3.5428658642944355
1266 , 206 , 16576 , 3.6141636141636146
1267 , 171 , 13560 , 2.956567242281529
1268 , 228 , 15739 , 3.431667538810396
1269 , 253 , 15022 , 3.2753357753357752
1270 , 387 , 15547 , 3.389804639804639
1271 , 187 , 11468 , 2.5004360718646432
1272 , 195 , 14976 , 3.265306122448979
1273 , 131 , 10144 , 2.2117564974707826
1274 , 245 , 16262 , 3.5457003314146176
1275 , 286 , 17948 , 3.913308913308913
1276 , 273 , 18585 , 4.052197802197803
1277 , 241 , 15764 , 3.4371184371184365
1278 , 282 , 17538 , 3.8239141810570385
1279 , 325 , 12677 , 2.7640415140415135
1280 , 224 , 17335 , 3.7796528867957444
1281 , 144 , 11339 , 2.4723094365951503
1282 , 290 , 19720 , 4.299668585382871
1283 , 272 , 17328 , 3.7781266352694916
1284 , 390 , 13460 , 2.934763649049363
